X Y TOL_COUNTS TOL_BG APER_RAD MAG TOL_COUNTS_ERR MAG_ERR
1646 1750 3205.3684210526408 273324.63157894736 6 16.535305115023956 56.61597319708141 -0.019164202940097696
1697 1328 5225.176470588194 660729.8235294118 8 16.004747593708075 72.28538213628116 -0.01500995039293597
1719 1463 3650.4264705882524 373419.57352941175 6 16.394140987486413 60.41875926058274 -0.017957998695743743
1846 1596 5385.602564102563 495578.39743589744 7 15.971914247338082 73.38666475663383 -0.014784702419684779
2334 2348 5285.5135135134915 544967.4864864865 9 15.992282031179284 72.70153721561526 -0.014924031066663018
3397 1839 3830.3146067415364 2270306.6853932585 16 16.34191388338101 61.889535518870524 -0.017531235141830664
3879 1751 4886.818965517217 1275573.1810344828 11 16.077434373287556 69.90578635218417 -0.015520889709097735
3919 2164 5355.57500000007 1042424.4249999999 10 15.977984736020035 73.18179418407334 -0.014826091818286279
4006 1507 3655.875 1045151.125 10 16.392521654704858 60.463832164360866 -0.017944611864008354
762 341 10238.84482758632 1276811.1551724137 11 15.27437259700021 101.18717718953484 -0.010722702521562334
1535 1313 5747.4673913043225 850597.5326086957 9 15.901308710136604 75.81205307406154 -0.014311708442192601
2190 1997 3240.52678571429 236680.4732142857 5 16.52346096095538 56.92562503578059 -0.019059957608160184
2371 1131 7507.333333333256 1768578.6666666667 13 15.611285751457865 86.64486905370252 -0.012522380284601928
3723 2236 6110.913978494704 1182507.0860215053 11 15.83473457417614 78.17233512243769 -0.013879590500918455
3814 182 6574.0 1275287.0 11 15.755425750635986 81.08020720249795 -0.01338181089362797
4125 987 2780.867647058796 373070.1323529412 6 16.689549201266306 52.73393259618323 -0.02057498742429329
1036 762 10156.517241379479 1277666.4827586205 11 15.283137974754545 100.77954773355296 -0.010766073319445612
2204 1495 3083.3839285714494 236187.61607142855 5 16.57743098896311 55.52822641298252 -0.01953961201516652
2613 1420 6476.886956521776 1424865.1130434782 15 15.7715842069512 80.47910882037509 -0.01348175962561489
3872 2390 2731.46428571429 235632.5357142857 5 16.70901118393666 52.26341249587794 -0.020760221121909613
3903 131 3919.904411764699 372396.0955882353 6 16.31681130818182 62.609140001797655 -0.017329738117611057
4342 2106 2475.4021739130258 270194.597826087 6 16.8158855799857 49.75341369105266 -0.021807548859609602
4443 1521 2754.0 496480.0 7 16.70009016019774 52.478567053607705 -0.0206751072088469
452 2319 3337.1428571428405 235368.85714285716 5 16.491563003934743 57.7680089421718 -0.01878202174297076
514 218 4552.720588235301 374894.2794117647 6 16.154322506511093 67.4738511442418 -0.016080303430147304
811 1043 4406.505681818118 661348.4943181819 8 16.18976416388832 66.38151611569381 -0.016344911407401342
1336 2407 3060.9032258064835 305468.0967741935 7 16.585376002340066 55.325430190884944 -0.019611234765938745
2059 2305 12573.583333333489 1768355.4166666665 13 15.051352338776475 112.13199067765402 -0.009676096834123375
2136 2047 4207.153409090824 658661.8465909092 8 16.240029129092935 64.86257325369404 -0.016727674305431716
3634 2213 4145.403846153815 496142.5961538462 7 16.256082884972034 64.38481067886909 -0.01685180073622697
3781 1987 10717.333333333489 2942174.6666666665 18 15.224783153839194 103.52455425324703 -0.010480605377404646
4045 1769 3969.846153846185 495766.1538461538 7 16.303065808552102 63.006715148833024 -0.017220386706988892
199 2075 4865.573529411748 372467.42647058825 6 16.08216489980564 69.75366319708054 -0.015554738636943895
506 790 10207.608695652103 2088190.391304348 14 15.277689966996231 101.03271101802675 -0.010739096170609625
1450 1330 5299.384615384624 495944.6153846154 7 15.989436398478981 72.79687229122295 -0.014904486495786129
2726 1276 4326.531578946859 5427879.468421053 23 16.209650305157062 65.77637553823453 -0.01649528407610891
2928 806 10975.022443890572 5529398.977556109 23 15.198986457384795 104.76174131757534 -0.0103568343400376
3585 1048 4045.015625 1499585.984375 12 16.28269949116254 63.600437301955715 -0.017059631128772696
3687 1214 7254.550607287325 8004462.449392713 30 15.648473713344798 85.17364972388658 -0.012738681546667553
4368 426 2645.9431818181183 662036.0568181819 8 16.74354871489114 51.43873231153853 -0.021093054809918344
159 938 2514.4117647057865 1127076.5882352942 12 16.798908999902565 50.14391054460937 -0.021637722072648382
200 627 4535.301470588252 374577.69852941175 6 16.15848459804701 67.34464693342933 -0.016111154329349002
1308 1192 10180.32758620684 1276296.6724137932 11 15.28059561722974 100.89760941770048 -0.010753475788591461
1782 1783 7125.276041666744 1206397.7239583333 11 15.667995764772176 84.41135019454875 -0.012853721655906755
2015 1967 3345.272058823495 372304.7279411765 6 16.488921392168525 57.838326902007594 -0.01875918717078829
2273 1652 1849.6581196581246 424564.3418803419 9 17.13227134178558 43.007651873336734 -0.02522806879100188
2425 720 5136.076086956542 851755.9239130435 9 16.02342137789483 71.66642231168333 -0.01513958650372197
2709 887 4486.3203125 3852471.6796875 19 16.17027430515667 66.97999934681994 -0.016198865490904386
3405 242 6417.176136363647 660341.8238636364 8 15.78164010046262 80.10727892247775 -0.013544337226208715
491 1317 10090.861952861771 5505149.138047138 29 15.290179337781582 100.45328243945924 -0.010801040778870548
824 1986 11700.711206896463 1271658.2887931035 11 15.129469349086886 108.169825769003 -0.010030523690747372
3902 155 4019.963235294097 373345.0367647059 6 16.289444796879568 63.40318000931891 -0.01711270633177276
220 416 6896.94140625 1493753.05859375 12 15.703358658983857 83.04782601760265 -0.013064761018187585
834 610 5201.578125 1495516.421875 12 16.00966218562445 72.12196700728565 -0.015043960183315505
850 1797 4196.60897435894 494484.39102564106 7 16.242753737436836 64.78123937035274 -0.016748676168374638
1313 1678 3694.720588235301 372387.2794117647 6 16.381045998433972 60.78421331427512 -0.01785002948693569
1747 532 6696.232954545412 660295.7670454546 8 15.735423615317094 81.8305135908691 -0.01325911267555661
1892 622 10524.199999999953 1043819.8 10 15.244527268134636 102.58752360789275 -0.010576334839186269
2139 701 6400.477272727294 662336.5227272727 8 15.784469100515482 80.00298289893504 -0.013561994324269662
2220 1739 5093.579545454588 660246.4204545454 8 16.03244226789766 71.36931795564945 -0.015202611305242458
2381 1700 5952.900862068869 1275266.0991379311 11 15.863178375014432 77.15504430734823 -0.014062593181566805
2454 831 3420.742647058796 373574.2573529412 6 16.46469899472329 58.48711522257527 -0.01855109447390224
2727 2205 2202.7045454545296 372693.29545454547 6 16.942609380005436 46.932979294463394 -0.02311807211710499
3634 813 6590.0 1044198.0 10 15.752786463514976 81.17881497040962 -0.013365556030788229
3691 579 3594.176136363647 660727.8238636364 8 16.41100160912465 59.95144815901987 -0.018097978169302295
1156 1678 5774.2282608695095 849866.7717391305 9 15.89626513007978 75.98834292751428 -0.0142785058628662
1553 1681 6334.761363636353 659790.2386363636 8 15.795674351875567 79.59121411083231 -0.013632157922470139
1568 1202 3306.46428571429 236460.5357142857 5 16.50159040975595 57.50186332384621 -0.01886895375701759
1719 2427 2502.0250000000233 1045995.975 10 16.804270887977587 50.020245901035146 -0.021691216835412367
2150 1753 2836.1020408163313 451528.89795918367 8 16.66819536904839 53.255065869983966 -0.020373648633707466
2640 2293 1021.7169811320782 96017.28301886792 5 17.776673471253662 31.964307925122956 -0.03394411049166572
2944 952 3583.498800959438 5629371.501199041 23 16.414231841273942 59.86233207083932 -0.018124920337484397
3622 1836 3253.67578125 1497993.32421875 12 16.519064313369817 57.04100087875387 -0.019021405362543896
3673 815 3650.6102941176505 373755.38970588235 6 16.39408631474126 60.4202804869164 -0.017957546559800384
3819 983 3703.600000000093 1043612.3999999999 10 16.37843981143679 60.85720992618782 -0.017828618849204052
4216 1583 4166.205882352951 372885.79411764705 6 16.250648180569527 64.54615311815996 -0.016809677224508934
4353 2140 4944.384615384624 494929.6153846154 7 16.06471938391507 70.3163182723941 -0.01543027318064186
928 891 3486.720588235301 373368.2794117647 6 16.443957134606794 59.04845966014102 -0.018374738413920025
2097 1825 2919.2589285714494 235954.74107142855 5 16.636818457063526 54.03016683827146 -0.020081374230209788
2104 762 3832.727941176505 372928.2720588235 6 16.34123001802584 61.909029560933234 -0.01752571487059253
2222 1353 2626.7678571428405 236119.23214285716 5 16.7514457666613 51.25200344516144 -0.021169904141619105
2439 750 4847.315217391355 851739.6847826086 9 16.08624684375974 69.62266310183313 -0.015584006006966898
2454 440 7011.784482758492 1274917.2155172415 11 15.685428602590488 83.73639879263075 -0.0129573281827769
2485 2359 3770.692307692312 495342.3076923077 7 16.35894726254425 61.40596312812227 -0.017669293741654532
2950 581 6374.334905660711 5178720.665094339 22 15.788912806399734 79.83943202240802 -0.013589776035674702
3475 2393 4863.522727272706 659906.4772727273 8 16.08262262580719 69.73896132917888 -0.015558017775438743
3639 2011 8352.126760563347 1604534.8732394367 13 15.495507307467493 91.38997078762716 -0.011872199877613843
3899 1608 5441.982758620521 1277570.0172413795 11 15.960607096232545 73.76979570678314 -0.014707916561306593
3907 2406 2614.911764705903 372174.0882352941 6 16.756357402505962 51.136207961735906 -0.021217842371336594
4222 163 2999.2115384615026 495757.7884615385 7 16.60748225445196 54.76505764136018 -0.019811902821418308
148 533 4626.532051282062 496737.46794871794 7 16.1368610620474 68.01861547607436 -0.0159515155138912
1354 1069 3711.9852941176505 373006.01470588235 6 16.375984382517778 60.926064160732146 -0.017808470232667684
2242 2168 5045.153846153815 495598.8461538462 7 16.042813964788223 71.0292464140921 -0.015275397878707294
2498 1172 4740.400862068869 1276571.5991379311 11 16.11046232892479 68.85056907585346 -0.01575876589784818
2519 2202 3594.463235294097 373290.5367647059 6 16.41091488514611 59.95384253985809 -0.018097255389071653
2846 1998 5925.451086956542 851413.5489130435 9 15.868196456282377 76.97695166058826 -0.014095128172703588
3918 2384 3073.352941176505 372042.6470588235 6 16.580968907198496 55.43782951357768 -0.019571473297565964
4062 2278 2548.1428571428405 235989.85714285716 5 16.78444056924668 50.47913288818302 -0.021494030065916492
416 834 3897.179487179499 497022.8205128205 7 16.323123980067557 62.42739372406555 -0.017380190574602446
1735 1687 3986.057692307688 495188.9423076923 7 16.29864104954445 63.13523336701693 -0.017185332850402118
1963 146 5634.967948717938 497890.03205128206 7 15.922771374614575 75.0664235775086 -0.014453865633810318
2277 582 3942.5641025640653 496197.43589743593 7 16.310553091755082 62.78984075918703 -0.017279865450865142
3867 721 6340.277173912968 852647.722826087 9 15.794729389810769 79.62585744538622 -0.01362622689173777
3869 535 2860.036764705903 373086.9632352941 6 16.659070960353723 53.479311557890334 -0.02028821928318034
4004 1755 3569.795454545412 660380.2045454546 8 16.41839166945845 59.74776526821243 -0.01815967501260255
862 1156 3182.14102564106 496771.85897435894 7 16.54320144316566 56.4104691138184 -0.01923401838426152
1274 1927 5051.025641025684 495728.9743589743 7 16.041551067074057 71.07056803646418 -0.015266516505725955
1314 1863 4247.169117647049 372687.83088235295 6 16.229751113829753 65.17030855878349 -0.016648685942944892
1721 1973 3593.7820512820617 495106.21794871794 7 16.411120661692873 59.948161366984905 -0.01809897043143577
2995 2266 5413.823275862029 1274536.176724138 11 15.966239812663602 73.5786876470492 -0.014746117859626068
3353 2356 2442.1875 660216.8125 8 16.830552489911753 49.41849350192699 -0.021955343498232947
3648 521 4233.451086956542 851662.5489130435 9 16.233263634190237 65.06497588531438 -0.016675638240648178
4231 2032 2604.66071428571 235525.3392857143 5 16.760622100786442 51.03587673672032 -0.021259554442401542
1088 806 4477.775641025684 495910.2243589743 7 16.172344176348442 66.91618370040004 -0.01621431378779471
1847 1976 2777.6875 235915.3125 5 16.69079153891829 52.70377121231459 -0.0205867621052985
3247 2456 4141.245192307746 1269959.7548076923 11 16.257172638237037 64.35250727289299 -0.01686025993360217
3291 340 3068.2053571428405 236485.79464285716 5 16.582788940287706 55.391383419651476 -0.019587884125946368
200 770 2236.102941176505 373922.8970588235 6 16.926270517889975 47.287450144583865 -0.022944777032437892
262 1927 3371.7678571428405 236188.23214285716 5 16.480355834400875 58.066925673250864 -0.01868533571254344
320 2121 4563.566176470544 373016.43382352946 6 16.151739118412767 67.55417216183278 -0.01606118416196077
668 1422 3865.084905660362 571774.9150943396 9 16.332102403358476 62.1698070260827 -0.01745220150908301
1098 1374 4432.301470588252 373269.69852941175 6 16.183426769976922 66.5755320713868 -0.016297278688461543
1578 652 3844.272727272706 659954.7272727273 8 16.33796452353626 62.0021993744795 -0.017499379230837303
2310 1700 2149.432432432426 236036.56756756757 5 16.969190506028948 46.36197183503336 -0.023402800982250744
3912 2325 3825.9191176470486 373369.08088235295 6 16.34316053868011 61.85401456370515 -0.01754130281846991
4182 1901 7645.224999999977 1041469.775 10 15.591524321796419 87.43697730365555 -0.012408937653825305
4479 1550 2962.7564102563774 495567.2435897436 7 16.620760133897118 54.43120805435405 -0.01993341758861089
1111 1248 4352.386363636353 660441.6136363636 8 16.203181397620163 65.97261828695564 -0.016446217054485627
1923 1316 8584.375 1041887.625 10 15.465728297248361 92.65190230103211 -0.011710498900225099
2006 2373 3130.6241610738216 496176.3758389262 7 16.560922668365166 55.951980850313255 -0.019391628026587112
2624 1918 3221.0833333332557 1769036.9166666667 13 16.529995098274714 56.754588654427366 -0.019117396949283678
2744 1713 2360.9811320754234 1608493.0188679246 16 16.86726870899555 48.589928298726925 -0.022329730419224092
2916 204 3425.9338235294563 372925.06617647054 6 16.463052575663255 58.531477202693736 -0.018537034290842504
3101 126 5155.130718954257 496119.86928104574 7 16.019400794525005 71.79923898589912 -0.015111580781700018
3765 545 2843.5735294117476 373230.42647058825 6 16.66533884309002 53.325167879827134 -0.020346865150901
3916 1555 3072.602272727294 660961.3977272727 8 16.581234131362603 55.43105873720341 -0.019573863908029336
4099 1707 3767.9102564102504 495846.08974358975 7 16.35974862431173 61.3833060074989 -0.017675815634098476
4261 1763 2526.352272727294 660044.6477272727 8 16.79376522962722 50.26283192108552 -0.021586527430517432
4336 1009 2466.0 372780.0 6 16.82001731935072 49.658836071740545 -0.0218490823754414
911 2390 3519.786764705903 371697.2132352941 6 16.43370911525117 59.32779082947471 -0.01828822521166522
1572 2229 6614.0 1044747.0 10 15.748839523555791 81.32650244538985 -0.013341284419904443
2567 2355 3146.617647058796 372225.3823529412 6 16.55539006507228 56.09472031358028 -0.019342283800233628
2654 995 5602.482954545412 661212.5170454546 8 15.929048640310292 74.84973583484054 -0.014495709141767761
2724 1723 2742.91358024691 234045.0864197531 5 16.70446968825548 52.37283246347203 -0.020716847819081473
2880 2224 5170.586956521729 851834.4130434783 9 16.016150384281893 71.90679353525458 -0.015088977642537275
